# ecldata2sp.ecl
sha256: 2f83c57da937f35288f6f0e1b6ef3aecddd25b4e80fbc3ed5ef7289bef2229f1
header: subroutines=53 timelines=1 data_end=0x00009288

## timeline 0 [0x0000920c, 0x00009288)
0x0000920c t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000003e4 t=   120 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000003f0 sub-footer

## sub 2 [0x000003fc, 0x00000654)
0x000003fc t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00000410 t=     0 op=0x0006 size=20 b08=0x00 diff=0xfe pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000020(s=32,f=4.484155e-44)]
0x00000424 t=     0 op=0x0011 size=20 b08=0x00 diff=0xf1 pmask=0x0001  mul_float args=[0x461c8800(s=1176274944,f=10018), 0x40000000(s=1073741824,f=2)]
0x00000438 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=8192 wait_for_clear=0 int_0=60 int_1=-1 float_0=-1 float_1=-1
0x00000460 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=64 wait_for_clear=1 int_0=60 int_1=1 float_0=0 float_1=0
0x00000488 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3daaaaab(s=1034594987,f=0.08333334)]
0x0000049c t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3dbbbbbc(s=1035713468,f=0.09166667)]
0x000004b0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3dcccccd(s=1036831949,f=0.1)]
0x000004c4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3deeeeef(s=1039068911,f=0.1166667)]
0x000004d8 t=     0 op=0x0098 size=36 b08=0x00 diff=0xff pmask=0x0000  set_rank_interpolation args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000004fc t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3bbf258c(s=1002382732,f=0.005833333)]
0x00000510 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=$f(10017) float_1=-999.9
0x00000538 t=     0 op=0x0061 size=44 b08=0x00 diff=0xf1 pmask=0x0040  fire mode=1 type=3 color=10 count=(1,1) speed=(3,0.5) angle=($f(10016),0.2617994) flags=0x00022252
0x00000564 t=     0 op=0x0061 size=44 b08=0x00 diff=0xf2 pmask=0x0040  fire mode=1 type=3 color=10 count=(1,2) speed=(3,0.5) angle=($f(10016),0.2617994) flags=0x00022252
0x00000590 t=     0 op=0x0061 size=44 b08=0x00 diff=0xf4 pmask=0x0040  fire mode=1 type=3 color=10 count=(1,4) speed=(3,0.5) angle=($f(10016),0.2617994) flags=0x00022252
0x000005bc t=     0 op=0x0061 size=44 b08=0x00 diff=0xf8 pmask=0x0040  fire mode=1 type=3 color=10 count=(1,7) speed=(5,0.2) angle=($f(10016),0.2617994) flags=0x00022252
0x000005e8 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8800(s=1176274944,f=10018)]
0x000005fc t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0003  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x461c9000(s=1176276992,f=10020)]
0x00000610 t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c9000(s=1176276992,f=10020), 0x39eeeeef(s=971960047,f=0.0004557292)]
0x00000624 t=     1 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xfffffeec(s=-276,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000063c t=     1 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000648 sub-footer

## sub 3 [0x00000654, 0x00000990)
0x00000654 t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000006(s=6,f=8.407791e-45)]
0x00000664 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000001(s=1,f=1.401298e-45)]
0x00000674 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000006(s=6,f=8.407791e-45)]
0x00000684 t=     0 op=0x0090 size=20 b08=0x00 diff=0xff pmask=0x0000  set_drop_counts args=[0x00000005(s=5,f=7.006492e-45), 0x00000003(s=3,f=4.203895e-45)]
0x00000698 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000006b0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x000006c4 t=     0 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x000006d0 t=     0 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000002(s=2,f=2.802597e-45)]
0x000006e4 t=     0 op=0x0002 size=16 b08=0x00 diff=0xf7 pmask=0x0000  reset_timer args=[0x00000028(s=40,f=5.605194e-44)]
0x000006f4 t=     0 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc00000(s=1069547520,f=1.5)]
0x0000070c t=    40 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000724 t=    40 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x00000738 t=    40 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00000744 t=    40 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000002(s=2,f=2.802597e-45)]
0x00000758 t=    40 op=0x0002 size=16 b08=0x00 diff=0xf7 pmask=0x0000  reset_timer args=[0x00000078(s=120,f=1.681558e-43)]
0x00000768 t=    40 op=0x0002 size=16 b08=0x00 diff=0xf8 pmask=0x0000  reset_timer args=[0x0000003c(s=60,f=8.407791e-44)]
0x00000778 t=    40 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000790 t=    40 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x000007a4 t=    40 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x000007b0 t=    40 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000002(s=2,f=2.802597e-45)]
0x000007c4 t=    40 op=0x0002 size=16 b08=0x00 diff=0xf7 pmask=0x0000  reset_timer args=[0x00000014(s=20,f=2.802597e-44)]
0x000007d4 t=    40 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc00000(s=1069547520,f=1.5)]
0x000007ec t=    80 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000804 t=    80 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x00000818 t=    80 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00000824 t=    80 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000002(s=2,f=2.802597e-45)]
0x00000838 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbf490fdb(s=-1085730853,f=-0.7853982)]
0x0000084c t=   140 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000190(s=400,f=5.605194e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000870 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbec90fdb(s=-1094119461,f=-0.3926991)]
0x00000884 t=   140 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000190(s=400,f=5.605194e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000008a8 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x000008bc t=   140 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000190(s=400,f=5.605194e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000008e0 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x000008f4 t=   140 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000190(s=400,f=5.605194e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000918 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x0000092c t=   140 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000190(s=400,f=5.605194e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000950 t=   140 op=0x0002 size=16 b08=0x00 diff=0xf7 pmask=0x0000  reset_timer args=[0x000000b4(s=180,f=2.522337e-43)]
0x00000960 t=   140 op=0x0002 size=16 b08=0x00 diff=0xf8 pmask=0x0000  reset_timer args=[0x0000003c(s=60,f=8.407791e-44)]
0x00000970 t=   140 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffd28(s=-728,f=nan)]
0x00000984 sub-footer

## sub 4 [0x00000990, 0x00000b1c)
0x00000990 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000039(s=57,f=7.987401e-44)]
0x000009a0 t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x000009b0 t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x000009c0 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x000009d4 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000009e4 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x461c8400(s=1176273920,f=10017)]
0x000009fc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=300 int_1=-1 float_0=-1 float_1=-1
0x00000a24 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=0.03333334 float_1=-999.9
0x00000a4c t=     0 op=0x006b size=12 b08=0x00 diff=0xff pmask=0x0000  enable_deferred_fire args=[]
0x00000a58 t=     0 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=1 type=3 color=8 count=(1,1) speed=(0,0.5) angle=($f(10016),0.2617994) flags=0x00020212
0x00000a84 t=     0 op=0x006c size=12 b08=0x00 diff=0xff pmask=0x0000  disable_deferred_fire args=[]
0x00000a90 t=     0 op=0x006a size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay_random_phase args=[0x00000010(s=16,f=2.242078e-44)]
0x00000aa0 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000001(s=1,f=1.401298e-45)]
0x00000ab0 t=     0 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0001  set_velocity_polar args=[0x461c8000(s=1176272896,f=10016), 0x3f000000(s=1056964608,f=0.5)]
0x00000ac4 t=     0 op=0x0047 size=16 b08=0x00 diff=0xff pmask=0x0000  set_speed_acceleration args=[0x3ce81b4f(s=1021844303,f=0.02833333)]
0x00000ad4 t=    60 op=0x0047 size=16 b08=0x00 diff=0xff pmask=0x0000  set_speed_acceleration args=[0x00000000(s=0,f=0)]
0x00000ae4 t=    60 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000002(s=2,f=2.802597e-45)]
0x00000af4 t=    60 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000001(s=1,f=1.401298e-45)]
0x00000b04 t=  5060 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00000b10 sub-footer

## sub 5 [0x00000b1c, 0x00000b90)
0x00000b1c t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00000b2c t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00000b3c t=     0 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x0000000b(s=11,f=1.541428e-44), 0x00000001(s=1,f=1.401298e-45)]
0x00000b50 t=     1 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x00000b60 t=     1 op=0x0083 size=16 b08=0x00 diff=0xff pmask=0x0000  set_health args=[0x00004718(s=18200,f=2.550363e-41)]
0x00000b70 t=   101 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000001(s=1,f=1.401298e-45), 0x00000000(s=0,f=0)]
0x00000b84 sub-footer

## sub 6 [0x00000b90, 0x00000c6c)
0x00000b90 t=     0 op=0x007b size=12 b08=0x00 diff=0xff pmask=0x0000  finish_spell_card args=[]
0x00000b9c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x00000bac t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x00000bc8 t=    60 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0xffffffff(s=-1,f=nan)]
0x00000bd8 t=    60 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000001(s=1,f=1.401298e-45)]
0x00000be8 t=    60 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000005(s=5,f=7.006492e-45)]
0x00000bf8 t=    60 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00000c08 t=    60 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00000c18 t=    60 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x0000000b(s=11,f=1.541428e-44), 0x00000001(s=1,f=1.401298e-45)]
0x00000c2c t=    61 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x00000c3c t=    61 op=0x0083 size=16 b08=0x00 diff=0xff pmask=0x0000  set_health args=[0x00004718(s=18200,f=2.550363e-41)]
0x00000c4c t=   161 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000003d(s=61,f=8.547921e-44), 0x00000000(s=0,f=0)]
0x00000c60 sub-footer

## sub 7 [0x00000c6c, 0x000012cc)
0x00000c6c t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x00000c7c t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  clear_active_enemies_with_score_items args=[]
0x00000c88 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00000c9c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00000cac t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00000cc0 t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000708(s=1800,f=2.522337e-42), 0x0000000d(s=13,f=1.821688e-44)]
0x00000cd4 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x00000ce0 t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
