# ecldata3sp.ecl
sha256: 3d458ec6549f1d7fb6c694388adb55c010ac4cb405457ab9af6df2e13928ca5f
header: subroutines=64 timelines=1 data_end=0x0000a1b0

## timeline 0 [0x0000a134, 0x0000a1b0)
0x0000a134 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x0000061c t=   560 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000005(s=5,f=7.006492e-45), 0x42000000(s=1107296256,f=32), 0x433c0000(s=1128005632,f=188), 0x00000546(s=1350,f=1.891753e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000640 t=   560 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3dd67750(s=1037465424,f=0.1047198)]
0x00000654 t=   560 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000005(s=5,f=7.006492e-45), 0x43b00000(s=1135607808,f=352), 0x433c0000(s=1128005632,f=188), 0x00000546(s=1350,f=1.891753e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000678 t=   560 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3dd67750(s=1037465424,f=0.1047198)]
0x0000068c t=   560 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000005(s=5,f=7.006492e-45), 0x43220000(s=1126301696,f=162), 0x43160000(s=1125515264,f=150), 0x000002ee(s=750,f=1.050974e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000006b0 t=   560 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbdd67750(s=-1110018224,f=-0.1047198)]
0x000006c4 t=   560 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000005(s=5,f=7.006492e-45), 0x435e0000(s=1130233856,f=222), 0x43160000(s=1125515264,f=150), 0x000002ee(s=750,f=1.050974e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000006e8 t=   740 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00000700 t=   800 op=0x0060 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=0 type=2 color=2 count=(5,5) speed=(2.2,1) angle=(0,0.3926991) flags=0x00000202
0x0000072c t=   800 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00000738 t=   860 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00000750 t=   920 op=0x0060 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=0 type=2 color=2 count=(5,5) speed=(2.2,1) angle=(0,0.3926991) flags=0x00000202
0x0000077c t=   920 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00000788 t=  1080 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000005(s=5,f=7.006492e-45)]
0x00000798 t=  1120 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x000007a4 t=  1120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffcbc(s=-836,f=nan)]
0x000007b8 sub-footer

## sub 3 [0x000007c4, 0x000008c0)
0x000007c4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000012c(s=300,f=4.203895e-43)]
0x000007d8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000078(s=120,f=1.681558e-43)]
0x000007ec t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000005a(s=90,f=1.261169e-43)]
0x00000800 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x00000814 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00000828 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000018(s=24,f=3.363116e-44)]
0x0000083c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000020(s=32,f=4.484155e-44)]
0x00000850 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000020(s=32,f=4.484155e-44)]
0x00000864 t=     0 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0004  fire mode=2 type=2 color=2 count=($i32(10001),1) speed=(2,1) angle=(0,0.3926991) flags=0x00000202
0x00000890 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002710(s=10000,f=1.401298e-41)]
0x000008a0 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xffffffc4(s=-60,f=nan)]
0x000008b4 sub-footer

## sub 4 [0x000008c0, 0x00000bf4)
0x000008c0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000008d4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000008e8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3f800000(s=1065353216,f=1)]
0x000008fc t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3f800000(s=1065353216,f=1)]
0x00000910 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fe66666(s=1072064102,f=1.8)]
0x00000924 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40400000(s=1077936128,f=3)]
0x00000938 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3fb33333(s=1068708659,f=1.4)]
0x0000094c t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3fe66666(s=1072064102,f=1.8)]
0x00000960 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x4019999a(s=1075419546,f=2.4)]
0x00000974 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40800000(s=1082130432,f=4)]
0x00000988 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000012(s=18,f=2.522337e-44)]
0x0000099c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000012(s=18,f=2.522337e-44)]
0x000009b0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000011(s=17,f=2.382207e-44)]
0x000009c4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000000e(s=14,f=1.961818e-44)]
0x000009d8 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0050  fire mode=3 type=3 color=6 count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000a04 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0050  fire mode=3 type=3 color=8 count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000a30 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00000a40 t=     0 op=0x0063 size=44 b08=0x00 diff=0x4e pmask=0x0050  fire mode=3 type=3 color=6 count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000a6c t=     0 op=0x0063 size=44 b08=0x00 diff=0x2e pmask=0x0050  fire mode=3 type=3 color=8 count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000a98 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00000aa8 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff30(s=-208,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000ac0 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0050  fire mode=3 type=3 color=6 count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000aec t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0050  fire mode=3 type=3 color=8 count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000b18 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00000b2c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00000b3c t=     0 op=0x0063 size=44 b08=0x00 diff=0x4e pmask=0x0050  fire mode=3 type=3 color=6 count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000b68 t=     0 op=0x0063 size=44 b08=0x00 diff=0x2e pmask=0x0050  fire mode=3 type=3 color=8 count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00000b94 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00000ba8 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00000bb8 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00000bc8 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffef8(s=-264,f=nan)]
0x00000bdc t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000be8 sub-footer

## sub 5 [0x00000bf4, 0x00000c84)
0x00000bf4 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x00000c04 t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x00000c14 t=     0 op=0x00ae size=16 b08=0x00 diff=0xff pmask=0x0000  replace_enemy_effect args=[0x00000001(s=1,f=1.401298e-45)]
0x00000c24 t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x00000c34 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000c48 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000c58 t=    60 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000004(s=4,f=5.605194e-45)]
0x00000c6c t=  1260 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00000c78 sub-footer

## sub 6 [0x00000c84, 0x00000ce8)
0x00000c84 t=     0 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x00000c94 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00000ca4 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00000cb4 t=     0 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x00000008(s=8,f=1.121039e-44), 0x00000001(s=1,f=1.401298e-45)]
0x00000cc8 t=   100 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00000cdc sub-footer

## sub 7 [0x00000ce8, 0x00000d88)
0x00000ce8 t=     0 op=0x007b size=12 b08=0x00 diff=0xff pmask=0x0000  finish_spell_card args=[]
0x00000cf4 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x00000d04 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000001(s=1,f=1.401298e-45)]
0x00000d14 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000006(s=6,f=8.407791e-45)]
0x00000d24 t=    30 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0xffffffff(s=-1,f=nan)]
0x00000d34 t=    30 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000000(s=0,f=0)]
0x00000d44 t=    30 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00000d54 t=    30 op=0x007e size=20 b08=0x00 diff=0xff pmask=0x0000  set_interrupt_slot args=[0x00000006(s=6,f=8.407791e-45), 0x00000001(s=1,f=1.401298e-45)]
