# ecldata4asp.ecl
sha256: 9ac983ec5a34fd607b73891d5ba95a19caadb493565b8986320c04d0de8a8df3
header: subroutines=52 timelines=1 data_end=0x0000a394

## timeline 0 [0x0000a318, 0x0000a394)
0x0000a318 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x0000058c t=    60 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000005a0 t=    60 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000005b4 t=    60 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x000c  fire mode=2 type=11 color=2 count=($i32(10000),$i32(10001)) speed=(1,0.8) angle=(0,0.04908739) flags=0x00000202
0x000005e0 t=    60 op=0x0064 size=44 b08=0x00 diff=0xff pmask=0x001c  fire mode=4 type=11 color=15 count=($i32(10000),$i32(10001)) speed=($f(10016),1.3) angle=(0,0.04908739) flags=0x00000202
0x0000060c t=    60 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00000620 t=    60 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x00000634 t=    60 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000258(s=600,f=8.407791e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000658 t=    60 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8400(s=1176273920,f=10017), 0x461ccc00(s=1176292352,f=10035), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x00000670 t=    60 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00000684 t=    60 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00000698 t=    60 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000006a8 t=    64 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000003c(s=60,f=8.407791e-44), 0xffffff8c(s=-116,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000006c0 t=    64 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x000006d8 t=    64 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000006ec t=    64 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00000700 t=    64 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x00000714 t=    64 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00000728 t=    64 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40400000(s=1077936128,f=3)]
0x0000073c t=    64 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40800000(s=1082130432,f=4)]
0x00000750 t=    64 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40a00000(s=1084227584,f=5)]
0x00000764 t=    64 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40c00000(s=1086324736,f=6)]
0x00000778 t=   124 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=2 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(0.1963495,-0.01256637) flags=0x00000202
0x000007a4 t=   132 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=2 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(0.09817477,-0.01256637) flags=0x00000202
0x000007d0 t=   140 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=2 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(0,-0.01256637) flags=0x00000202
0x000007fc t=   140 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40000000(s=1073741824,f=2)]
0x00000810 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40000000(s=1073741824,f=2)]
0x00000824 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40200000(s=1075838976,f=2.5)]
0x00000838 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40400000(s=1077936128,f=3)]
0x0000084c t=   140 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00000860 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000020(s=32,f=4.484155e-44)]
0x00000874 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000024(s=36,f=5.044674e-44)]
0x00000888 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000028(s=40,f=5.605194e-44)]
0x0000089c t=   140 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000002(s=2,f=2.802597e-45)]
0x000008b0 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000008c4 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000008d8 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000008ec t=   140 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x000c  fire mode=2 type=11 color=2 count=($i32(10000),$i32(10001)) speed=(1,0.8) angle=(0,0.04908739) flags=0x00000202
0x00000918 t=   140 op=0x0064 size=44 b08=0x00 diff=0xff pmask=0x001c  fire mode=4 type=11 color=15 count=($i32(10000),$i32(10001)) speed=($f(10016),1.3) angle=(0,0.04908739) flags=0x00000202
0x00000944 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40400000(s=1077936128,f=3)]
0x00000958 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40400000(s=1077936128,f=3)]
0x0000096c t=   140 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40600000(s=1080033280,f=3.5)]
0x00000980 t=   140 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40800000(s=1082130432,f=4)]
0x00000994 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x000009a8 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000001c(s=28,f=3.923636e-44)]
0x000009bc t=   140 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000020(s=32,f=4.484155e-44)]
0x000009d0 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000020(s=32,f=4.484155e-44)]
0x000009e4 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000002(s=2,f=2.802597e-45)]
0x000009f8 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00000a0c t=   140 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00000a20 t=   140 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00000a34 t=   140 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x000c  fire mode=2 type=11 color=2 count=($i32(10000),$i32(10001)) speed=(2,0.8) angle=(0,0.04908739) flags=0x00000202
0x00000a60 t=   140 op=0x0064 size=44 b08=0x00 diff=0xfe pmask=0x001c  fire mode=4 type=11 color=15 count=($i32(10000),$i32(10001)) speed=($f(10016),1.3) angle=(0,0.04908739) flags=0x00000202
0x00000a8c t=   142 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00000a98 t=   142 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00000aac t=   142 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00000ac0 t=   142 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000258(s=600,f=8.407791e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000ae4 t=   142 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8400(s=1176273920,f=10017), 0x461ccc00(s=1176292352,f=10035), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x00000afc t=   142 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00000b10 t=   142 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00000b24 t=   142 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00000b34 t=   146 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000008e(s=142,f=1.989844e-43), 0xffffff8c(s=-116,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000b4c t=   146 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00000b64 t=   146 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00000b78 t=   146 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00000b8c t=   146 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x00000ba0 t=   146 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00000bb4 t=   146 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40400000(s=1077936128,f=3)]
0x00000bc8 t=   146 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40800000(s=1082130432,f=4)]
0x00000bdc t=   146 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40a00000(s=1084227584,f=5)]
0x00000bf0 t=   146 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40c00000(s=1086324736,f=6)]
0x00000c04 t=   346 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=15 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(-0.1963495,0.01256637) flags=0x00000202
0x00000c30 t=   354 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=15 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(-0.09817477,0.01256637) flags=0x00000202
0x00000c5c t=   362 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0018  fire mode=2 type=11 color=15 count=(1,$i32(10000)) speed=($f(10016),1.2) angle=(0,0.01256637) flags=0x00000202
0x00000c88 t=   364 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000003c(s=60,f=8.407791e-44), 0xfffff830(s=-2000,f=nan)]
0x00000c9c sub-footer

## sub 3 [0x00000ca8, 0x00000d64)
0x00000ca8 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000003d(s=61,f=8.547921e-44)]
0x00000cb8 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000ccc t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000cdc t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x00000cec t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3d088889(s=1023969417,f=0.03333334)]
